 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    3     ANOPLAN = 2025
  267                 269.00    159.00    157.00     96.00     64.00     55.00     48.00     40.00     36.00     87.00    124.00    191.00
  269                 250.00   1120.00    595.00    894.00    778.00    589.00    329.00    174.00     61.00     32.00     83.00    250.00
  270                1831.00   1190.00   1069.00    838.00    345.00    217.00    152.00     96.00     87.00    148.00    701.00    922.00
  271                6829.00   6247.00   6393.00   6816.00   2454.00   1337.00   1002.00    822.00    692.00    910.00   2128.00   2899.00
  273                4722.00   3819.00   4156.00   3790.00   1169.00    634.00    455.00    327.00    268.00    415.00   1384.00   1791.00
  274                7310.00   7982.00   7690.00   8197.00   3579.00   1401.00    860.00    611.00    493.00    619.00   1770.00   2924.00
  275               15151.00  20593.00  18398.00  21549.00  10882.00   3725.00   2087.00   1472.00   1175.00   1237.00   2939.00   6355.00
  276                6620.00  10647.00   9040.00  11272.00   6165.00   1962.00   1036.00    727.00    576.00    522.00    987.00   2897.00
  277                 186.00    318.00    321.00    562.00    346.00    290.00    187.00    155.00    129.00    132.00    121.00    132.00
  278                 462.00    438.00    176.00    210.00     66.00     42.00     38.00     36.00     35.00     51.00    166.00    270.00
  279                 822.00   1080.00    608.00   1094.00    367.00    112.00     46.00     26.00     21.00     34.00    179.00    265.00
  280                 551.00   1386.00   1015.00   1894.00   2063.00   1468.00    936.00    530.00    293.00    124.00     50.00    184.00
  281                  88.00     84.00     89.00     93.00     68.00     65.00     62.00     59.00     56.00     63.00     77.00     82.00
  282                  87.00     91.00     78.00    101.00     63.00     55.00     55.00     53.00     51.00     59.00     67.00     77.00
  283                 141.00     19.00     70.00     43.00     24.00     16.00      9.00      9.00      5.00      9.00     79.00     36.00
  284                 174.00    115.00    140.00    229.00   2647.00   1192.00    364.00    197.00    209.00    426.00    122.00    185.00
  285               23675.00  29130.00  29524.00  22033.00  16745.00  10179.00   5777.00   3981.00   2437.00   2406.00   5672.00  15413.00
  286                  45.00     60.00    119.00     61.00    190.00    120.00    166.00     62.00     39.00     69.00     60.00    108.00
  287               24531.00  30393.00  29879.00  22415.00  16976.00  10467.00   5962.00   4063.00   2473.00   2473.00   5839.00  15522.00
  288                9422.00  17425.00  11379.00  15514.00  11481.00   3876.00   1631.00    897.00    600.00    522.00   1232.00   3147.00
  289                  57.00     60.00     52.00     66.00     41.00     36.00     36.00     35.00     34.00     39.00     44.00     51.00
  290                 538.00   1509.00    742.00   1577.00   2686.00   2314.00   1131.00    631.00    403.00    186.00     95.00    202.00
  291                 468.00    793.00    337.00    497.00    241.00    123.00     74.00     38.00     25.00     26.00     56.00    134.00
  292                8322.00  13900.00   8129.00   9514.00   8581.00   2276.00    531.00      0.00      0.00      0.00    432.00   2247.00
  293                1760.00   4745.00   4047.00   7086.00   3704.00   1871.00   1214.00    960.00    642.00    559.00    886.00   1120.00
  294                 166.00    175.00    154.00    238.00    114.00     96.00     85.00     74.00     68.00     87.00    128.00    136.00
  295                  76.00     88.00     70.00     73.00     61.00     56.00     54.00     52.00     52.00     55.00     66.00     71.00
  296                  36.00     41.00     35.00     37.00     31.00     28.00     27.00     26.00     26.00     29.00     34.00     34.00
  297                 555.00   1394.00   1022.00   1905.00   2083.00   1482.00    945.00    535.00    296.00    126.00     51.00    185.00
  298                 160.00    160.00    160.00    160.00    113.00    101.00     90.00     82.00     57.00    103.00    160.00    160.00
  299                 671.00    499.00    748.00    434.00    225.00    189.00    159.00    157.00    127.00    183.00    390.00    442.00
  300                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  301                  23.00     37.00     24.00     17.00     12.00     12.00     12.00     13.00     10.00     20.00     20.00     35.00
  302                1100.00   3525.00   3250.00   6000.00   2900.00   1600.00   1100.00    897.00    600.00    522.00    800.00    900.00
  303                  35.00     26.00     43.00     36.00     10.00      9.00      9.00      8.00      3.00      9.00     36.00     31.00
  304                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  306                 179.00    170.00    187.00    180.00    127.00    112.00    101.00     93.00     62.00    115.00    180.00    175.00
  313                 320.00    358.00    362.00    280.00    196.00    154.00    129.00    112.00    115.00    142.00    184.00    258.00
  314                 711.00    530.00    792.00    463.00    241.00    203.00    172.00    169.00    136.00    197.00    417.00    471.00
  315                 164.00    163.00    170.00    165.00    117.00    103.00     92.00     85.00     59.00    106.00    165.00    163.00
  316                 164.00    163.00    170.00    165.00    117.00    103.00     92.00     85.00     59.00    106.00    165.00    163.00
  317                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  318                  69.00    101.00     67.00     44.00     36.00     33.00     35.00     36.00     30.00     48.00     54.00     82.00
  319                  64.00     92.00     61.00     40.00     33.00     30.00     33.00     33.00     28.00     43.00     50.00     75.00
  320                  28.00     46.00     30.00     21.00     15.00     15.00     14.00     16.00     12.00     24.00     24.00     43.00
