 POST        USINA       JAN       FEV       MAR       ABR       MAI       JUN       JUL       AGO       SET       OUT       NOV       DEZ
 XXXX XXXXXXXXXXXX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX XXXXXX.XX
MESPLAN =    9     ANOPLAN = 2025
  289                  57.00     59.00     52.00     48.00     32.00     39.00     34.00     37.00     34.00     39.00     44.00     51.00
  290                 538.00   1498.00   1614.00   2487.00   2317.00   1744.00   1464.00   1197.00    403.00    186.00     95.00    202.00
  291                 468.00    790.00    819.00    709.00    492.00    224.00    121.00     57.00     25.00     26.00     56.00    134.00
  292                8322.00  13900.00  13900.00  13676.00   8240.00   3197.00   1081.00    366.00      0.00      0.00    432.00   2247.00
  293                1760.00   4755.00  10176.00   7377.00   3680.00   1936.00   1253.00    989.00    642.00    559.00    886.00   1120.00
  294                 166.00    180.00    149.00    161.00    116.00    109.00     91.00     77.00     68.00     87.00    128.00    136.00
  295                  76.00     84.00     93.00     89.00     77.00     74.00     68.00     63.00     52.00     55.00     66.00     71.00
  296                  36.00     41.00     44.00     45.00     39.00     37.00     33.00     31.00     26.00     29.00     34.00     34.00
  297                 555.00   1438.00   1335.00   1757.00   1788.00   1447.00   1136.00    753.00    296.00    126.00     51.00    185.00
  298                 160.00    160.00    132.00    160.00    116.00     89.00     70.00     63.00     57.00    103.00    160.00    160.00
  299                 671.00    500.00    299.00    450.00    246.00    199.00    160.00    140.00    127.00    183.00    390.00    442.00
  300                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  301                  23.00     37.00     13.00     37.00     12.00     14.00     15.00     10.00     10.00     20.00     20.00     35.00
  302                1100.00   3535.00   8601.00   6000.00   2900.00   1600.00   1100.00    900.00    600.00    522.00    800.00    900.00
  303                  35.00     25.00      7.00     43.00     13.00     10.00      9.00      6.00      3.00      9.00     36.00     31.00
  304                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  306                 179.00    169.00    141.00    187.00    133.00    102.00     81.00     71.00     62.00    115.00    180.00    175.00
  313                 320.00    358.00    362.00    280.00    196.00    154.00    129.00    112.00    115.00    142.00    184.00    258.00
  314                 711.00    531.00    320.00    480.00    263.00    213.00    171.00    150.00    136.00    197.00    417.00    471.00
  315                 164.00    163.00    134.00    170.00    120.00     92.00     72.00     65.00     59.00    106.00    165.00    163.00
  316                 164.00    163.00    134.00    170.00    120.00     92.00     72.00     65.00     59.00    106.00    165.00    163.00
  317                   0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
  318                  69.00    102.00     41.00     86.00     36.00     39.00     36.00     27.00     30.00     48.00     54.00     82.00
  319                  64.00     94.00     38.00     78.00     34.00     36.00     32.00     24.00     28.00     43.00     50.00     75.00
  320                  28.00     46.00     16.00     45.00     15.00     17.00     18.00     12.00     12.00     24.00     24.00     43.00
