&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& NomePEE : Nome do parque eólico equivalente
&*******;*********;**************************************************
&       ;CodPEE   ;NomePEE
&-      ;         ;
&SSSSSSS;IIIIIIIII;SSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS
 PEE-CAD;        1;Eolica SECO
 PEE-CAD;        2;Eolica S
 PEE-CAD;        3;Eolica NE
 PEE-CAD;        4;Eolica N
 PEE-CAD;        11;Fotovoltaica SECO
 PEE-CAD;        12;Fotovoltaica S
 PEE-CAD;        13;Fotovoltaica NE
 PEE-CAD;        14;Fotovoltaica N
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& EstadoOperEolica : Estado de operação da usina eólica no estudo
&**************;*********;*******;*******;****************
&              ;CodPEE   ;PerIni ;PerFin ;EstadoOperEolica
&-             ;         ;       ;       ;
&SSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;IIIIIIIIIIIIIIII
 PEE-CONFIG-PER;        1;      1;      5;centralizado
 PEE-CONFIG-PER;        2;      1;      5;centralizado
 PEE-CONFIG-PER;        3;      1;      5;centralizado
 PEE-CONFIG-PER;        4;      1;      5;centralizado
 PEE-CONFIG-PER;       11;      1;      5;centralizado
 PEE-CONFIG-PER;       12;      1;      5;centralizado
 PEE-CONFIG-PER;       13;      1;      5;centralizado
 PEE-CONFIG-PER;       14;      1;      5;centralizado
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& CodSubm : Código do Submercado
&********;*********;********
&        ;CodPEE   ;CodSubm
&-       ;         ;
&SSSSSSSS;IIIIIIIII;IIIIIIII
 PEE-SUBM;        1;       1
 PEE-SUBM;        2;       2
 PEE-SUBM;        3;       3
 PEE-SUBM;        4;       4
 PEE-SUBM;       11;       1
 PEE-SUBM;       12;       2
 PEE-SUBM;       13;       3
 PEE-SUBM;       14;       4
&
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& PotInstPEE : Capacidade (potência instalada) do parque eólico equivalente
&****************;*********;*******;*******;***************
&                ;CodPEE   ;PerIni ;PerFin ;PotInstPEE
&-               ;         ;       ;       ;MW
&SSSSSSSSSSSSSSSS;IIIIIIIII;IIIIIII;IIIIIII;FFFFFFFFFFFFFFF
 PEE-POT-INST-PER;        1;      1;      5;          99999
 PEE-POT-INST-PER;        2;      1;      5;          99999
 PEE-POT-INST-PER;        3;      1;      5;          99999
 PEE-POT-INST-PER;        4;      1;      5;          99999
 PEE-POT-INST-PER;       11;      1;      5;          99999
 PEE-POT-INST-PER;       12;      1;      5;          99999
 PEE-POT-INST-PER;       13;      1;      5;          99999
 PEE-POT-INST-PER;       14;      1;      5;          99999
 &
&**************************************************
& Descrição colunas:
&**************************************************
& ID: Identificador do card
& CodPEE : Identificador único do parque eólico equivalente
& PerIni : Período inicial de validade do dado
& PerFin : Período final de validade do dado
& Pat : Índice do patamar de carga no período
& GerEolica : Valor de geração eólica
&*******************;*********;*******;*******;******;***;***********
PEE-GER-PER-PAT-CEN;3;5;5;3;63;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;64;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;64;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;64;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;65;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;65;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;65;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;66;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;66;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;66;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;67;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;67;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;67;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;68;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;68;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;68;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;69;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;69;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;69;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;70;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;70;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;70;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;71;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;71;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;71;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;72;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;72;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;72;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;73;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;73;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;73;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;74;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;74;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;74;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;75;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;75;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;75;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;76;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;76;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;76;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;77;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;77;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;77;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;78;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;78;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;78;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;79;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;79;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;79;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;80;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;80;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;80;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;81;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;81;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;81;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;82;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;82;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;82;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;83;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;83;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;83;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;84;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;84;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;84;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;85;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;85;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;85;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;86;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;86;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;86;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;87;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;87;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;87;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;88;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;88;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;88;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;89;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;89;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;89;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;90;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;90;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;90;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;91;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;91;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;91;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;92;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;92;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;92;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;93;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;93;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;93;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;94;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;94;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;94;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;95;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;95;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;95;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;96;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;96;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;96;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;97;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;97;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;97;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;98;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;98;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;98;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;99;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;99;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;99;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;100;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;100;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;100;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;101;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;101;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;101;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;102;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;102;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;102;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;103;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;103;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;103;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;104;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;104;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;104;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;105;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;105;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;105;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;106;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;106;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;106;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;107;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;107;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;107;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;108;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;108;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;108;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;109;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;109;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;109;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;110;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;110;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;110;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;111;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;111;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;111;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;112;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;112;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;112;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;113;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;113;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;113;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;114;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;114;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;114;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;115;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;115;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;115;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;116;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;116;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;116;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;117;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;117;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;117;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;118;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;118;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;118;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;119;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;119;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;119;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;120;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;120;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;120;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;121;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;121;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;121;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;122;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;122;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;122;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;123;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;123;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;123;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;124;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;124;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;124;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;125;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;125;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;125;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;126;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;126;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;126;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;127;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;127;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;127;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;128;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;128;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;128;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;129;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;129;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;129;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;130;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;130;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;130;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;131;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;131;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;131;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;132;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;132;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;132;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;133;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;133;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;133;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;134;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;134;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;134;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;135;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;135;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;135;9238.445901129
PEE-GER-PER-PAT-CEN;3;5;5;1;136;9587.9663187366
PEE-GER-PER-PAT-CEN;3;5;5;2;136;8637.6180478226
PEE-GER-PER-PAT-CEN;3;5;5;3;136;9238.445901129
PEE-GER-PER-PAT-CEN;4;1;1;1;1;288.5337
PEE-GER-PER-PAT-CEN;4;1;1;2;1;270.5924
PEE-GER-PER-PAT-CEN;4;1;1;3;1;273.9659
PEE-GER-PER-PAT-CEN;4;2;2;1;1;298.8541
PEE-GER-PER-PAT-CEN;4;2;2;2;1;249.9012
PEE-GER-PER-PAT-CEN;4;2;2;3;1;268.81
PEE-GER-PER-PAT-CEN;4;3;3;1;1;305.3577
PEE-GER-PER-PAT-CEN;4;3;3;2;1;279.8027
PEE-GER-PER-PAT-CEN;4;3;3;3;1;275.2415
PEE-GER-PER-PAT-CEN;4;4;4;1;1;326.1812
PEE-GER-PER-PAT-CEN;4;4;4;2;1;288.5248
PEE-GER-PER-PAT-CEN;4;4;4;3;1;285.0499
PEE-GER-PER-PAT-CEN;4;5;5;1;1;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;1;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;1;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;2;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;2;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;2;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;3;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;3;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;3;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;4;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;4;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;4;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;5;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;5;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;5;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;6;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;6;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;6;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;7;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;7;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;7;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;8;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;8;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;8;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;9;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;9;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;9;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;10;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;10;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;10;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;11;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;11;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;11;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;12;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;12;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;12;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;13;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;13;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;13;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;14;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;14;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;14;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;15;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;15;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;15;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;16;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;16;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;16;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;17;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;17;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;17;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;18;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;18;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;18;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;19;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;19;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;19;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;20;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;20;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;20;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;21;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;21;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;21;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;22;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;22;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;22;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;23;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;23;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;23;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;24;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;24;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;24;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;25;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;25;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;25;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;26;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;26;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;26;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;27;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;27;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;27;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;28;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;28;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;28;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;29;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;29;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;29;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;30;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;30;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;30;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;31;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;31;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;31;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;32;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;32;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;32;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;33;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;33;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;33;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;34;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;34;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;34;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;35;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;35;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;35;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;36;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;36;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;36;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;37;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;37;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;37;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;38;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;38;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;38;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;39;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;39;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;39;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;40;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;40;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;40;173.3163
PEE-GER-PER-PAT-CEN;4;5;5;1;41;205.4627
PEE-GER-PER-PAT-CEN;4;5;5;2;41;185.5294
PEE-GER-PER-PAT-CEN;4;5;5;3;41;173.3163
